"","V1","insert_date","origin","destination","start_date","end_date","train_type","price","train_class","fare"
"178",979109,"2019-04-28 21:21:19","MADRID","VALENCIA","2019-05-23 15:30:00","2019-05-23 22:31:00","AVE-MD",71,"Turista con enlace","Flexible"
"179",2417693,"2019-04-18 00:13:31","BARCELONA","MADRID","2019-05-18 21:15:00","2019-05-19 00:02:00","AVE",49.55,"Turista","Promo"
"180",1845466,"2019-04-14 06:06:06","MADRID","BARCELONA","2019-05-16 14:00:00","2019-05-16 16:30:00","AVE",68.65,"Turista","Promo"
"181",1844380,"2019-04-14 05:36:06","MADRID","BARCELONA","2019-05-15 12:30:00","2019-05-15 15:30:00","AVE",85.1,"Turista","Promo"
"182",214652,"2019-04-20 20:27:45","SEVILLA","MADRID","2019-05-01 08:35:00","2019-05-01 15:26:00","LD-MD",34.35,"Turista con enlace","Promo +"
"183",1604076,"2019-04-11 22:26:40","MADRID","SEVILLA","2019-04-30 06:20:00","2019-04-30 09:16:00","AV City",49.15,"Turista","Promo"
"184",1957568,"2019-04-14 23:17:34","MADRID","VALENCIA","2019-05-30 16:45:00","2019-05-30 18:50:00","ALVIA",46.15,"Preferente","Promo"
"185",2477209,"2019-04-18 10:43:54","MADRID","SEVILLA","2019-05-27 07:30:00","2019-05-27 09:51:00","AVE",60.3,"Turista","Promo"
"186",2313821,"2019-04-17 05:23:29","SEVILLA","MADRID","2019-04-22 15:45:00","2019-04-22 18:15:00","AVE",NA,"Turista","Flexible"
"187",1895013,"2019-04-14 14:12:49","MADRID","SEVILLA","2019-05-16 13:10:00","2019-05-16 20:51:00","MD-LD",NA,"Preferente","Promo"
"188",1204406,"2019-05-03 01:11:23","VALENCIA","MADRID","2019-05-25 09:00:00","2019-05-25 11:33:00","ALVIA",46.15,"Preferente","Promo"
"189",2232144,"2019-04-16 15:07:02","SEVILLA","MADRID","2019-05-25 16:45:00","2019-05-25 19:17:00","AVE",60.3,"Turista","Promo"
"190",2533441,"2019-04-18 20:47:10","BARCELONA","MADRID","2019-04-24 09:03:00","2019-04-24 18:07:00","R. EXPRES",43.25,"Turista","Adulto ida"
"191",140032,"2019-04-20 06:46:50","MADRID","VALENCIA","2019-05-16 12:21:00","2019-05-16 19:04:00","REGIONAL",28.35,"Turista","Adulto ida"
"192",1353055,"2019-05-06 01:20:48","BARCELONA","MADRID","2019-05-16 09:00:00","2019-05-16 11:45:00","AVE",102.15,"Turista Plus","Promo"
"193",210284,"2019-04-20 19:34:54","MADRID","VALENCIA","2019-04-28 09:40:00","2019-04-28 11:24:00","AVE",39.45,"Turista","Promo"
"194",1992775,"2019-04-15 04:20:37","BARCELONA","MADRID","2019-05-24 17:25:00","2019-05-24 19:55:00","AVE",100.4,"Turista","Promo"
"195",1193305,"2019-05-02 19:32:24","VALENCIA","MADRID","2019-05-13 20:15:00","2019-05-13 21:55:00","AVE",27.8,"Turista","Promo"
"196",377299,"2019-04-22 00:28:57","MADRID","VALENCIA","2019-05-13 15:40:00","2019-05-13 17:22:00","AVE",33.65,"Turista","Promo"
"197",1199385,"2019-05-02 23:04:49","MADRID","SEVILLA","2019-05-04 10:00:00","2019-05-04 12:32:00","AVE",NA,"Turista","Flexible"
"198",905112,"2019-04-27 15:41:37","MADRID","SEVILLA","2019-05-27 19:00:00","2019-05-27 21:38:00","AVE",76.3,"Turista","Flexible"
"199",820001,"2019-04-26 07:05:12","BARCELONA","MADRID","2019-05-30 18:00:00","2019-05-30 21:10:00","AVE",90.5,"Turista Plus","Promo"
"200",934754,"2019-04-28 03:26:59","MADRID","SEVILLA","2019-04-28 16:30:00","2019-04-28 18:51:00","AVE",76.3,"Turista","Flexible"
"201",495306,"2019-04-22 21:15:28","BARCELONA","MADRID","2019-05-25 09:00:00","2019-05-25 11:45:00","AVE",85.1,"Turista","Promo"
"202",221215,"2019-04-20 21:38:16","PONFERRADA","MADRID","2019-05-26 17:15:00","2019-05-26 22:14:00","MD-AVE",35.15,"Turista con enlace","Promo +"
"203",820820,"2019-04-26 07:11:07","VALENCIA","MADRID","2019-05-27 06:20:00","2019-05-27 10:36:00","INTERCITY",25.75,"Turista","Promo"
"204",711646,"2019-04-24 12:23:46","SEVILLA","MADRID","2019-05-24 20:15:00","2019-05-24 22:36:00","AVE",53.4,"Turista","Promo"
"205",2381109,"2019-04-17 17:39:58","PONFERRADA","MADRID","2019-04-18 02:36:00","2019-04-18 09:31:00","TRENHOTEL",150.6,"Cama G. Clase","Individual-Flexible"
"206",1226353,"2019-05-03 11:17:14","BARCELONA","MADRID","2019-05-14 21:15:00","2019-05-15 00:02:00","AVE",49.55,"Turista","Promo"
"207",1403402,"2019-05-07 01:12:51","MADRID","BARCELONA","2019-06-15 06:20:00","2019-06-15 09:29:00","AVE",58.15,"Turista","Promo"
"208",1297414,"2019-05-04 21:25:28","VALENCIA","MADRID","2019-05-22 21:05:00","2019-05-22 23:32:00","INTERCITY",16.6,"Turista","Promo"
"209",1065569,"2019-04-30 09:45:01","MADRID","BARCELONA","2019-05-17 19:00:00","2019-05-17 21:30:00","AVE",88.95,"Turista","Promo"
"210",2384512,"2019-04-17 18:24:47","MADRID","VALENCIA","2019-04-23 21:10:00","2019-04-23 23:03:00","AVE",27.8,"Turista","Promo"
"211",1890334,"2019-04-14 13:24:04","VALENCIA","MADRID","2019-04-19 09:50:00","2019-04-19 16:58:00","REGIONAL",28.35,"Turista","Adulto ida"
"212",2037560,"2019-04-15 10:32:05","BARCELONA","MADRID","2019-04-23 07:00:00","2019-04-23 09:30:00","AVE",78.8,"Turista","Promo"
"213",230445,"2019-04-21 01:39:48","MADRID","VALENCIA","2019-05-25 11:10:00","2019-05-25 13:25:00","INTERCITY",29.9,"Turista","Promo"
"214",790997,"2019-04-25 19:16:50","BARCELONA","MADRID","2019-05-09 07:05:00","2019-05-09 09:50:00","AVE",80.15,"Turista Plus","Promo"
"215",1888281,"2019-04-14 13:12:27","MADRID","SEVILLA","2019-04-26 16:00:00","2019-04-26 18:30:00","AVE",NA,"Turista","Flexible"
"216",390663,"2019-04-22 03:01:51","SEVILLA","MADRID","2019-06-01 08:45:00","2019-06-01 21:10:00","MD",52.5,"Turista con enlace","Flexible"
"217",312058,"2019-04-21 13:28:31","MADRID","SEVILLA","2019-04-27 09:00:00","2019-04-27 11:38:00","AVE",76.3,"Turista","Flexible"
"218",171539,"2019-04-20 12:33:35","SEVILLA","MADRID","2019-05-07 21:00:00","2019-05-07 23:52:00","AV City",62.2,"Turista","Flexible"
"219",864834,"2019-04-26 23:31:09","MADRID","PONFERRADA","2019-05-03 14:40:00","2019-05-03 18:52:00","AVE-LD",62.4,"Turista con enlace","Flexible"
"220",1959448,"2019-04-14 23:25:27","BARCELONA","MADRID","2019-04-26 06:05:00","2019-04-26 09:15:00","AVE",80.15,"Turista Plus","Promo"
"221",1374368,"2019-05-06 11:35:18","SEVILLA","MADRID","2019-05-15 16:45:00","2019-05-15 19:17:00","AVE",76.3,"Turista","Flexible"
"222",674671,"2019-04-24 05:31:24","MADRID","VALENCIA","2019-05-23 07:40:00","2019-05-23 09:20:00","AVE",57.75,"Turista","Promo"
"223",1373155,"2019-05-06 11:26:46","MADRID","BARCELONA","2019-05-09 20:00:00","2019-05-09 22:30:00","AVE",214.2,"Preferente","Flexible"
"224",1120068,"2019-05-01 09:40:02","PONFERRADA","MADRID","2019-05-22 06:11:00","2019-05-22 11:57:00","LD",NA,"Turista","Promo"
"225",2175585,"2019-04-16 06:11:07","MADRID","BARCELONA","2019-04-24 08:00:00","2019-04-24 10:30:00","AVE",68.65,"Turista","Promo"
"226",1554936,"2019-05-09 07:11:41","MADRID","BARCELONA","2019-06-04 10:30:00","2019-06-04 13:15:00","AVE",85.1,"Turista","Promo"
"227",761037,"2019-04-25 07:31:12","MADRID","VALENCIA","2019-05-14 06:08:00","2019-05-14 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"228",967467,"2019-04-28 17:12:57","VALENCIA","MADRID","2019-06-01 10:40:00","2019-06-01 12:27:00","AVE",45.3,"Turista","Promo"
"229",1129744,"2019-05-01 13:45:16","MADRID","BARCELONA","2019-05-26 18:30:00","2019-05-26 21:20:00","AVE",102.15,"Turista Plus","Promo"
"230",333361,"2019-04-21 17:09:18","MADRID","BARCELONA","2019-05-21 21:25:00","2019-05-21 23:55:00","AVE",58.15,"Turista","Promo"
"231",262321,"2019-04-21 05:56:48","BARCELONA","MADRID","2019-04-23 07:05:00","2019-04-23 09:50:00","AVE",75.4,"Turista","Promo"
"232",742720,"2019-04-25 01:11:07","VALENCIA","MADRID","2019-05-22 09:00:00","2019-05-22 11:33:00","ALVIA",35.5,"Turista","Promo"
"233",1620089,"2019-04-12 01:01:01","MADRID","SEVILLA","2019-05-27 08:00:00","2019-05-27 10:32:00","AVE",60.3,"Turista","Promo"
"234",1934338,"2019-04-14 20:00:29","VALENCIA","MADRID","2019-05-24 09:40:00","2019-05-24 11:20:00","AVE",33.65,"Turista","Promo"
"235",2411739,"2019-04-17 23:06:04","VALENCIA","MADRID","2019-04-30 17:10:00","2019-04-30 18:50:00","AVE",33.65,"Turista","Promo"
"236",1208676,"2019-05-03 03:10:42","MADRID","BARCELONA","2019-05-23 07:20:00","2019-05-23 09:50:00","AVE",88.95,"Turista","Promo"
"237",2076808,"2019-04-15 15:21:26","BARCELONA","MADRID","2019-04-16 06:05:00","2019-04-16 09:15:00","AVE",NA,"Preferente","Promo"
"238",142475,"2019-04-20 07:21:14","MADRID","VALENCIA","2019-05-16 07:40:00","2019-05-16 09:20:00","AVE",57.75,"Turista","Promo"
"239",119623,"2019-04-20 03:10:14","MADRID","SEVILLA","2019-05-14 16:00:00","2019-05-14 18:30:00","AVE",69.4,"Preferente","Promo"
"240",2401435,"2019-04-17 21:15:06","SEVILLA","MADRID","2019-05-16 15:45:00","2019-05-16 18:15:00","AVE",60.3,"Turista","Promo"
"241",710861,"2019-04-24 12:18:16","MADRID","BARCELONA","2019-04-27 20:30:00","2019-04-27 23:40:00","AVE",59.5,"Turista Plus","Promo"
"242",1023372,"2019-04-29 17:00:24","MADRID","VALENCIA","2019-05-06 21:10:00","2019-05-06 23:03:00","AVE",33.65,"Turista","Promo"
"243",1460345,"2019-05-07 21:27:52","MADRID","VALENCIA","2019-05-27 18:40:00","2019-05-27 20:20:00","AVE",27.8,"Turista","Promo"
"244",2522398,"2019-04-18 19:01:55","BARCELONA","MADRID","2019-05-30 06:40:00","2019-05-30 09:25:00","AVE",66.75,"Turista","Promo"
"245",2115105,"2019-04-15 21:03:08","BARCELONA","MADRID","2019-05-24 15:25:00","2019-05-24 17:55:00","AVE",100.4,"Turista","Promo"
"246",1873188,"2019-04-14 12:09:07","SEVILLA","MADRID","2019-04-28 17:45:00","2019-04-28 20:17:00","AVE",128.5,"Preferente","Flexible"
"247",2479701,"2019-04-18 11:12:14","BARCELONA","MADRID","2019-04-19 10:00:00","2019-04-19 13:10:00","AVE",107.7,"Turista","Flexible"
"248",529300,"2019-04-23 03:08:43","VALENCIA","MADRID","2019-04-26 14:10:00","2019-04-26 15:48:00","AVE",51.15,"Turista","Promo"
"249",323119,"2019-04-21 15:16:28","MADRID","VALENCIA","2019-05-19 17:10:00","2019-05-19 18:54:00","AVE",73.1,"Turista","Flexible"
"250",2318299,"2019-04-17 06:14:48","BARCELONA","MADRID","2019-05-04 12:50:00","2019-05-04 15:45:00","AVE-TGV",80.15,"Turista Plus","Promo"
"251",2431351,"2019-04-18 02:31:49","VALENCIA","MADRID","2019-05-19 15:10:00","2019-05-19 17:03:00","AVE",51.15,"Turista","Promo"
"252",2168641,"2019-04-16 05:12:01","SEVILLA","MADRID","2019-05-06 09:50:00","2019-05-06 12:36:00","ALVIA",NA,"Turista","Flexible"
"253",877197,"2019-04-27 05:10:34","BARCELONA","MADRID","2019-05-20 21:15:00","2019-05-21 00:02:00","AVE",58.15,"Turista","Promo"
"254",1620510,"2019-04-12 01:04:29","MADRID","BARCELONA","2019-05-22 16:00:00","2019-05-22 18:30:00","AVE",68.65,"Turista","Promo"
"255",247717,"2019-04-21 04:01:46","MADRID","SEVILLA","2019-05-15 19:30:00","2019-05-15 22:05:00","AVE",47.3,"Turista","Promo"
"256",630858,"2019-04-23 21:27:12","MADRID","VALENCIA","2019-04-25 10:40:00","2019-04-25 12:20:00","AVE",66.55,"Preferente","Promo"
"257",2035995,"2019-04-15 10:24:56","PONFERRADA","MADRID","2019-05-22 11:28:00","2019-05-22 16:00:00","LD",42.75,"Turista con enlace","Promo +"
"258",1818319,"2019-04-13 23:18:33","MADRID","VALENCIA","2019-05-22 16:55:00","2019-05-22 21:58:00","AVE-LD",33.65,"Turista con enlace","Promo"
"259",2438710,"2019-04-18 04:07:18","MADRID","VALENCIA","2019-05-17 06:45:00","2019-05-17 08:38:00","AVE",33.65,"Turista","Promo"
"260",1566681,"2019-05-09 11:10:04","MADRID","BARCELONA","2019-05-17 19:30:00","2019-05-17 22:40:00","AVE",90.5,"Turista Plus","Promo"
"261",2204296,"2019-04-16 10:14:38","SEVILLA","MADRID","2019-05-12 12:18:00","2019-05-12 14:56:00","ALVIA",NA,"Preferente","Promo"
"262",149267,"2019-04-20 08:26:22","MADRID","SEVILLA","2019-05-23 08:30:00","2019-05-23 11:14:00","ALVIA",NA,"Turista","Promo"
"263",1728630,"2019-04-13 03:31:03","MADRID","VALENCIA","2019-04-27 08:00:00","2019-04-27 14:10:00","REGIONAL",NA,"Turista","Adulto ida"
"264",216986,"2019-04-20 21:03:04","MADRID","VALENCIA","2019-05-30 16:05:00","2019-05-30 22:47:00","REGIONAL",28.35,"Turista","Adulto ida"
"265",207377,"2019-04-20 19:11:35","VALENCIA","MADRID","2019-05-17 09:00:00","2019-05-17 11:33:00","ALVIA",46.15,"Preferente","Promo"
"266",314139,"2019-04-21 13:44:51","MADRID","BARCELONA","2019-05-08 09:30:00","2019-05-08 12:34:00","AVE",85.1,"Turista","Promo"
"267",431448,"2019-04-22 09:46:00","BARCELONA","MADRID","2019-04-29 13:25:00","2019-04-29 16:10:00","AVE",75.4,"Turista","Promo"
"268",2195632,"2019-04-16 09:06:39","PONFERRADA","MADRID","2019-05-05 17:15:00","2019-05-05 23:03:00","MD-AVE",39.95,"Turista con enlace","Promo +"
"269",1350256,"2019-05-05 23:32:48","SEVILLA","MADRID","2019-06-02 19:15:00","2019-06-02 21:36:00","AVE",76.3,"Turista","Flexible"
"270",865282,"2019-04-26 23:40:08","MADRID","BARCELONA","2019-05-28 19:00:00","2019-05-28 21:30:00","AVE",78.8,"Turista","Promo"
"271",2124481,"2019-04-15 22:23:33","MADRID","VALENCIA","2019-04-28 08:40:00","2019-04-28 10:33:00","AVE",33.65,"Turista","Promo"
"272",2014054,"2019-04-15 07:18:18","VALENCIA","MADRID","2019-05-19 17:30:00","2019-05-19 19:43:00","INTERCITY",43.75,"Turista","Promo"
"273",961014,"2019-04-28 13:34:45","VALENCIA","MADRID","2019-05-16 18:10:00","2019-05-16 19:57:00","AVE",57.75,"Turista","Promo"
"274",1873046,"2019-04-14 12:08:18","MADRID","BARCELONA","2019-05-02 05:50:00","2019-05-02 08:55:00","AVE",49.55,"Turista","Promo"
"275",411635,"2019-04-22 06:20:50","SEVILLA","MADRID","2019-05-12 10:45:00","2019-05-12 13:17:00","AVE",76.3,"Turista","Flexible"
"276",780974,"2019-04-25 15:23:17","MADRID","VALENCIA","2019-05-30 15:10:00","2019-05-30 16:52:00","AVE",39.45,"Turista","Promo"
"277",725783,"2019-04-24 19:08:55","SEVILLA","MADRID","2019-05-14 10:45:00","2019-05-14 13:17:00","AVE",47.3,"Turista","Promo"
"278",1936083,"2019-04-14 20:09:55","MADRID","SEVILLA","2019-05-30 08:30:00","2019-05-30 11:14:00","ALVIA",NA,"Turista","Flexible"
"279",170789,"2019-04-20 12:27:39","VALENCIA","MADRID","2019-05-05 09:50:00","2019-05-05 16:58:00","REGIONAL",28.35,"Turista","Adulto ida"
"280",2492737,"2019-04-18 13:28:20","SEVILLA","MADRID","2019-04-23 06:10:00","2019-04-23 08:58:00","AV City",62.2,"Turista","Flexible"
"281",1294003,"2019-05-04 19:36:13","PONFERRADA","MADRID","2019-05-26 17:15:00","2019-05-26 23:10:00","MD-LD",53.3,"Turista con enlace","Flexible"
"282",68671,"2019-04-19 17:44:19","PONFERRADA","MADRID","2019-04-25 02:36:00","2019-04-25 09:31:00","TRENHOTEL",45.8,"Turista","Flexible"
"283",1303170,"2019-05-05 01:38:09","VALENCIA","MADRID","2019-05-26 17:30:00","2019-05-26 19:43:00","INTERCITY",43.75,"Turista","Promo"
"284",88250,"2019-04-19 21:31:40","MADRID","VALENCIA","2019-05-13 10:40:00","2019-05-13 12:20:00","AVE",33.65,"Turista","Promo"
"285",2385220,"2019-04-17 18:30:18","MADRID","SEVILLA","2019-04-26 08:30:00","2019-04-26 11:14:00","ALVIA",NA,"Turista","Flexible"
"286",2551147,"2019-04-19 00:17:55","BARCELONA","MADRID","2019-05-29 17:00:00","2019-05-29 19:45:00","AVE",90.5,"Turista Plus","Promo"
"287",2309870,"2019-04-17 04:42:13","MADRID","VALENCIA","2019-05-03 12:21:00","2019-05-03 19:04:00","REGIONAL",28.35,"Turista","Adulto ida"
"288",1222807,"2019-05-03 09:29:09","BARCELONA","MADRID","2019-05-15 15:00:00","2019-05-15 17:45:00","AVE",66.75,"Turista","Promo"
"289",2515537,"2019-04-18 17:36:13","MADRID","PONFERRADA","2019-05-16 14:40:00","2019-05-16 18:33:00","AVE-MD",38.75,"Turista con enlace","Promo +"
"290",213802,"2019-04-20 20:21:23","VALENCIA","MADRID","2019-05-07 09:00:00","2019-05-07 11:33:00","ALVIA",35.5,"Turista","Promo"
"291",1732008,"2019-04-13 04:23:05","SEVILLA","MADRID","2019-05-17 20:15:00","2019-05-17 22:36:00","AVE",NA,"Turista","Promo"
"292",527385,"2019-04-23 02:43:16","MADRID","BARCELONA","2019-05-22 07:00:00","2019-05-22 09:30:00","AVE",82.35,"Turista Plus","Promo"
"293",489564,"2019-04-22 20:11:14","BARCELONA","MADRID","2019-05-13 06:05:00","2019-05-13 09:15:00","AVE",75.4,"Turista","Promo"
"294",584031,"2019-04-23 13:02:49","MADRID","VALENCIA","2019-05-13 09:10:00","2019-05-13 10:58:00","AVE",39.45,"Turista","Promo"
"295",955242,"2019-04-28 11:34:52","MADRID","VALENCIA","2019-05-21 17:48:00","2019-05-21 21:58:00","INTERCITY",17.15,"Turista","Promo"
"296",217439,"2019-04-20 21:05:42","MADRID","VALENCIA","2019-05-06 09:40:00","2019-05-06 11:24:00","AVE",39.45,"Turista","Promo"
"297",2394813,"2019-04-17 20:07:40","VALENCIA","MADRID","2019-05-29 09:00:00","2019-05-29 11:33:00","ALVIA",35.5,"Turista","Promo"
"298",1444767,"2019-05-07 15:33:48","PONFERRADA","MADRID","2019-05-11 11:44:00","2019-05-11 16:00:00","MD-LD",54.1,"Turista con enlace","Flexible"
"299",1448791,"2019-05-07 17:27:46","BARCELONA","MADRID","2019-06-26 17:25:00","2019-06-26 19:55:00","AVE",NA,"Turista Plus","Promo"
"300",2178921,"2019-04-16 06:26:24","PONFERRADA","MADRID","2019-05-31 06:11:00","2019-05-31 10:15:00","ALVIA",33.5,"Turista","Promo"
"301",333589,"2019-04-21 17:10:25","MADRID","BARCELONA","2019-05-11 07:30:00","2019-05-11 10:40:00","AVE",85.1,"Turista","Promo"
"302",1282737,"2019-05-04 15:04:16","MADRID","SEVILLA","2019-05-07 15:00:00","2019-05-07 17:21:00","AVE",53.4,"Turista","Promo"
"303",801446,"2019-04-25 23:17:21","BARCELONA","MADRID","2019-05-16 19:25:00","2019-05-16 21:55:00","AVE",78.8,"Turista","Promo"
"304",1167603,"2019-05-02 07:19:52","BARCELONA","MADRID","2019-05-17 07:05:00","2019-05-17 09:50:00","AVE",75.4,"Turista","Promo"
"305",2223456,"2019-04-16 13:28:31","VALENCIA","MADRID","2019-04-18 07:10:00","2019-04-18 08:51:00","AVE",66.55,"Preferente","Promo"
"306",1491288,"2019-05-08 11:06:53","BARCELONA","MADRID","2019-06-23 08:00:00","2019-06-23 11:10:00","AVE",85.1,"Turista","Promo"
"307",2030065,"2019-04-15 09:29:46","BARCELONA","MADRID","2019-05-24 21:25:00","2019-05-24 23:55:00","AVE",75.4,"Turista","Promo"
"308",1844950,"2019-04-14 06:02:06","MADRID","BARCELONA","2019-05-22 07:15:00","2019-05-22 16:37:00","R. EXPRES",43.25,"Turista","Adulto ida"
"309",561145,"2019-04-23 08:43:38","MADRID","BARCELONA","2019-05-21 17:30:00","2019-05-21 20:40:00","AVE",90.5,"Turista Plus","Promo"
"310",1693749,"2019-04-12 19:13:26","SEVILLA","MADRID","2019-05-02 14:45:00","2019-05-02 17:15:00","AVE",NA,"Turista","Promo"
"311",1632961,"2019-04-12 04:19:07","MADRID","VALENCIA","2019-05-27 06:08:00","2019-05-27 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"312",1355693,"2019-05-06 03:07:50","SEVILLA","MADRID","2019-05-21 19:45:00","2019-05-21 22:17:00","AVE",47.3,"Turista","Promo"
"313",545510,"2019-04-23 06:01:13","MADRID","SEVILLA","2019-05-21 09:45:00","2019-05-21 12:27:00","INTERCITY",62.2,"Turista","Flexible"
"314",2070729,"2019-04-15 14:23:49","MADRID","SEVILLA","2019-05-18 19:00:00","2019-05-18 21:38:00","AVE",76.3,"Turista","Flexible"
"315",1222761,"2019-05-03 09:28:51","BARCELONA","MADRID","2019-05-18 15:00:00","2019-05-18 17:45:00","AVE",66.75,"Turista","Promo"
"316",1329702,"2019-05-05 13:40:46","MADRID","VALENCIA","2019-06-02 15:30:00","2019-06-02 22:31:00","AVE-MD",NA,"Turista","Promo"
"317",853179,"2019-04-26 19:23:11","SEVILLA","MADRID","2019-05-28 20:36:00","2019-05-28 23:14:00","ALVIA",67.2,"Turista","Flexible"
"318",344045,"2019-04-21 18:44:43","MADRID","BARCELONA","2019-05-08 18:00:00","2019-05-08 20:30:00","AVE",127.1,"Turista","Flexible"
"319",1023978,"2019-04-29 17:03:36","MADRID","SEVILLA","2019-05-13 19:00:00","2019-05-13 21:38:00","AVE",69.4,"Preferente","Promo"
"320",731894,"2019-04-24 21:11:29","BARCELONA","MADRID","2019-05-12 21:25:00","2019-05-12 23:55:00","AVE",85.1,"Turista","Promo"
"321",155838,"2019-04-20 09:42:15","MADRID","SEVILLA","2019-04-21 09:00:00","2019-04-21 11:38:00","AVE",76.3,"Turista","Flexible"
"322",2319233,"2019-04-17 06:20:58","VALENCIA","MADRID","2019-04-18 16:15:00","2019-04-18 17:55:00","AVE",73.1,"Turista","Flexible"
"323",1545244,"2019-05-09 03:30:58","BARCELONA","MADRID","2019-07-01 09:00:00","2019-07-01 11:45:00","AVE",85.1,"Turista","Promo"
"324",1871308,"2019-04-14 11:28:12","MADRID","SEVILLA","2019-05-16 07:30:00","2019-05-16 09:51:00","AVE",69.4,"Preferente","Promo"
"325",1128313,"2019-05-01 13:28:28","SEVILLA","MADRID","2019-05-12 10:45:00","2019-05-12 13:17:00","AVE",76.3,"Turista","Flexible"
"326",498813,"2019-04-22 21:42:43","MADRID","BARCELONA","2019-06-02 14:30:00","2019-06-02 17:21:00","AVE",90.5,"Turista Plus","Promo"
"327",2373043,"2019-04-17 16:12:05","MADRID","PONFERRADA","2019-05-24 17:30:00","2019-05-24 21:33:00","ALVIA",55.8,"Turista","Flexible"
"328",1272578,"2019-05-04 09:21:44","SEVILLA","MADRID","2019-05-26 19:45:00","2019-05-26 22:17:00","AVE",76.3,"Turista","Flexible"
"329",1722081,"2019-04-13 02:17:59","MADRID","SEVILLA","2019-05-03 20:35:00","2019-05-03 23:15:00","AVE",NA,"Preferente","Promo"
"330",2578865,"2019-04-19 05:23:45","VALENCIA","MADRID","2019-04-24 09:00:00","2019-04-24 11:33:00","ALVIA",49.7,"Turista","Promo"
"331",1942520,"2019-04-14 21:09:07","MADRID","SEVILLA","2019-04-25 07:30:00","2019-04-25 09:51:00","AVE",53.4,"Turista","Promo"
"332",1165131,"2019-05-02 05:44:09","MADRID","VALENCIA","2019-05-29 17:40:00","2019-05-29 19:20:00","AVE",45.3,"Turista","Promo"
"333",68018,"2019-04-19 17:39:40","VALENCIA","MADRID","2019-06-02 15:10:00","2019-06-02 17:03:00","AVE",66.55,"Preferente","Promo"
"334",79014,"2019-04-19 19:44:25","MADRID","BARCELONA","2019-05-08 06:10:00","2019-05-08 08:40:00","AVE",85.1,"Turista","Promo"
"335",34389,"2019-04-19 11:42:37","MADRID","BARCELONA","2019-06-02 16:00:00","2019-06-02 18:30:00","AVE",88.95,"Turista","Promo"
"336",1911591,"2019-04-14 16:29:40","VALENCIA","MADRID","2019-04-29 16:15:00","2019-04-29 17:55:00","AVE",27.8,"Turista","Promo"
"337",2263882,"2019-04-16 20:39:31","MADRID","PONFERRADA","2019-05-06 22:14:00","2019-05-07 04:31:00","TRENHOTEL",45.8,"Turista","Flexible"
